"","1","2","3","4","5","6","7","8"
"""knows",0,0,0,0,0,1,0,0
"""lately",0,0,0,0,0,1,0,0
"""left",0,0,0,0,0,1,0,0
"""leisure",0,0,0,0,0,1,0,0
"""length",0,0,0,0,0,1,0,0
"""liberates",0,0,0,0,0,1,0,0
"""likes",0,0,0,0,0,1,0,0
"""listened",0,0,0,0,0,1,0,0
"""loaded",0,0,0,0,0,1,0,0
"""loose",0,0,0,0,0,1,0,0
"""manage",0,0,0,0,0,1,0,0
"""match",0,0,0,0,0,1,0,0
"""mild",0,0,0,0,0,1,0,0
"""mini",0,0,0,0,0,1,0,0
"""modification",0,0,0,0,0,1,0,0
"""modifier",0,0,0,0,0,1,0,0
"""modifying",0,0,0,0,0,1,0,0
"""months",0,0,0,0,0,2,0,0
"""motivating",0,0,0,0,0,1,0,0
"""multi",0,0,0,0,0,1,0,0
"""names",0,0,0,0,0,1,0,0
"""news",0,0,0,0,0,1,0,0
"""niece",0,0,0,0,0,1,0,0
"""nothing",0,0,0,0,0,1,0,0
"""notifications",0,0,0,0,0,1,0,0
"""often",0,0,0,0,0,1,0,0
"""ones",0,0,0,0,0,2,0,0
"""open",0,0,0,0,0,1,0,0
"""opens",0,0,0,0,0,1,0,0
"""paper",0,0,0,0,0,1,0,0
"""partially",0,0,0,0,0,1,0,0
"""partner",0,0,0,0,0,1,0,0
"""phone",0,0,0,0,0,1,0,0
"""physically",0,0,0,0,0,1,0,0
"""positive",0,0,0,0,0,5,0,0
"""preparing",0,0,0,0,0,1,0,0
"""previous",0,0,0,0,0,1,0,0
"""probably",0,0,0,0,0,1,0,0
"""prompted",0,0,0,0,0,1,0,0
"""pronounces",0,0,0,0,0,1,0,0
"""protective",0,0,0,0,0,2,0,0
"""prove",0,0,0,0,0,1,0,0
"""purchased",0,0,0,0,0,1,0,0
"""reading",0,0,0,0,0,1,1,0
"""ready",0,0,0,0,0,1,0,1
"""recommended",0,0,0,0,0,2,0,0
"""repeating",0,0,0,0,0,1,0,0
"""replies",0,0,0,0,0,1,0,0
"""researched",0,0,0,0,0,1,0,0
"""rest",0,0,0,0,0,1,0,0
"""roommates",0,0,0,0,0,1,0,0
"""rugged",0,0,0,0,0,1,0,0
"""schizophrenia",0,0,0,0,0,1,0,0
"""seen",0,0,0,0,0,1,1,1
"""seoprate",0,0,0,0,0,1,0,0
"""seven",0,0,0,0,0,1,0,0
"""shaping",0,0,0,0,0,1,0,0
"""shopping",0,0,0,0,0,1,0,0
"""similar",0,0,0,0,0,1,0,0
"""sister",0,0,0,0,0,1,0,0
"""situations",0,0,0,0,0,2,0,0
"""size",0,0,0,0,0,1,0,0
"""slowly",0,0,0,0,0,1,0,0
"""snacks",0,0,0,0,0,1,0,0
"""social",0,0,0,0,0,1,0,0
"""sons",0,0,0,0,0,2,0,0
"""spared",0,0,0,0,0,1,0,0
"""spectrum",0,0,0,0,0,2,0,0
"""stars",0,0,0,0,0,1,0,0
"""started",0,0,0,0,0,1,0,0
"""straps",0,0,0,0,0,1,0,0
"""strong",0,0,0,0,0,2,0,0
"""suspected",0,0,0,0,0,1,0,0
"""swipe",0,0,0,0,0,2,0,0
"""swiping",0,0,0,0,0,1,0,0
"""telling",0,0,0,0,0,1,0,0
"""therapies",0,0,0,0,0,1,0,0
"""thing",0,0,0,0,0,1,0,0
"""tics",0,0,0,0,0,1,0,0
"""toddler",0,0,0,0,0,2,0,0
"""told",0,0,0,0,0,1,0,0
"""tries",0,0,0,0,0,1,0,0
"""trip",0,0,0,0,0,1,0,0
"""trouble",0,0,0,0,0,1,1,0
"""turn",0,0,0,0,0,2,0,0
"""turned",0,0,0,0,0,1,0,0
"""types",0,0,0,0,0,1,0,1
"""under",0,0,0,0,0,1,0,2
"""undergo",0,0,0,0,0,1,0,0
"""various",0,0,0,0,0,1,0,0
"""versatile",0,0,0,0,0,2,0,1
"""wanted",0,0,0,0,0,2,0,0
"""wear",0,0,0,0,0,1,0,0
"""we’re",0,0,0,0,0,1,0,0
"""whammy",0,0,0,0,0,1,0,0
"""whether",0,0,0,0,0,1,0,0
"""whoever",0,0,0,0,0,1,0,1
"""wish",0,0,0,0,0,3,0,0
"""woman",0,0,0,0,0,2,0,0
"""worthwhile",0,0,0,0,0,1,0,0
"1,000"",",0,0,0,0,0,1,0,0
"14"",",0,0,0,0,0,1,0,0
"6x8",0,0,0,0,0,1,0,0
"6x8"",",0,0,0,0,0,1,0,0
"7,000",0,0,0,0,0,1,0,0
"7,000"",",0,0,0,0,0,1,0,0
"across",0,0,0,0,0,1,0,2
"across"",",0,0,0,0,0,1,0,2
"activity",0,0,0,0,0,1,0,0
"activity"",",0,0,0,0,0,1,0,0
"address",0,0,0,0,0,1,0,0
"address"",",0,0,0,0,0,1,0,0
"adulthood"",",0,0,0,0,0,1,0,0
"adults",0,0,0,0,0,1,1,0
"adults"",",0,0,0,0,0,1,1,0
"alphas",0,0,0,0,0,1,0,0
"alphas"",",0,0,0,0,0,1,0,0
"amount",0,0,0,0,0,1,1,0
"amount"",",0,0,0,0,0,1,1,0
"amplified",0,0,0,0,0,1,0,0
"amplified"",",0,0,0,0,0,1,0,0
"appears",0,0,0,0,0,1,0,0
"appears"",",0,0,0,0,0,1,0,0
"assist",0,0,0,0,0,1,0,0
"assist"",",0,0,0,0,0,1,0,0
"authentic",0,0,0,0,0,1,0,0
"authentic"",",0,0,0,0,0,1,0,0
"autistic",0,0,0,0,0,6,1,0
"autistic"",",0,0,0,0,0,6,1,0
"avail",0,0,0,0,0,1,0,0
"avail"",",0,0,0,0,0,1,0,0
"avenues",0,0,0,0,0,1,0,0
"avenues"",",0,0,0,0,0,1,0,0
"awesome",0,0,0,0,0,2,0,0
"awesome"",",0,0,0,0,0,2,0,0
"becuase",0,0,0,0,0,1,0,0
"becuase"",",0,0,0,0,0,1,0,0
"began",0,0,0,0,0,1,0,0
"began"",",0,0,0,0,0,1,0,0
"behavior",0,0,0,0,0,3,0,0
"behavior"",",0,0,0,0,0,3,0,0
"beverage",0,0,0,0,0,1,0,0
"beverage"",",0,0,0,0,0,1,0,0
"birthday",0,0,0,0,0,1,0,0
"birthday"",",0,0,0,0,0,1,0,0
"blind",0,0,0,0,0,1,0,0
"blind"",",0,0,0,0,0,1,0,0
"brothers",0,0,0,0,0,1,0,0
"brothers"",",0,0,0,0,0,1,0,0
"cant",0,0,0,0,0,1,0,0
"cant"",",0,0,0,0,0,1,0,0
"cases",0,0,0,0,0,1,0,0
"cases"",",0,0,0,0,0,1,0,0
"certainly",0,0,0,0,0,1,0,0
"certainly"",",0,0,0,0,0,1,0,0
"changer",0,0,0,0,0,1,0,0
"changer"",",0,0,0,0,0,1,0,0
"characteristics",0,0,0,0,0,1,0,0
"characteristics"",",0,0,0,0,0,1,0,0
"circumstances",0,0,0,0,0,1,0,0
"circumstances"",",0,0,0,0,0,1,0,0
"closes",0,0,0,0,0,1,0,0
"closes"",",0,0,0,0,0,1,0,0
"cognitively",0,0,0,0,0,1,0,0
"cognitively"",",0,0,0,0,0,1,0,0
"college",0,0,0,0,0,1,1,0
"college"",",0,0,0,0,0,1,1,0
"comes",0,0,0,0,0,2,0,0
"comes"",",0,0,0,0,0,2,0,0
"compared",0,0,0,0,0,1,0,0
"compared"",",0,0,0,0,0,1,0,0
"complex",0,0,0,0,0,1,1,0
"complex"",",0,0,0,0,0,1,1,0
"constructing",0,0,0,0,0,1,0,0
"constructing"",",0,0,0,0,0,1,0,0
"converted",0,0,0,0,0,1,0,0
"converted"",",0,0,0,0,0,1,0,0
"courage",0,0,0,0,0,1,0,0
"courage"",",0,0,0,0,0,1,0,0
"cover",0,0,0,0,0,1,0,0
"cover"",",0,0,0,0,0,1,0,0
"crazy",0,0,0,0,0,1,0,0
"crazy"",",0,0,0,0,0,1,0,0
"criticism",0,0,0,0,0,1,0,0
"criticism"",",0,0,0,0,0,1,0,0
"currently",0,0,0,0,0,1,0,0
"currently"",",0,0,0,0,0,1,0,0
"dark",0,0,0,0,0,1,0,0
"dark"",",0,0,0,0,0,1,0,0
"deaf",0,0,0,0,0,1,0,0
"deaf"",",0,0,0,0,0,1,0,0
"decided",0,0,0,0,0,1,0,0
"decided"",",0,0,0,0,0,1,0,0
"degree",0,0,0,0,0,2,0,0
"degree"",",0,0,0,0,0,2,0,0
"delay",0,0,0,0,0,1,0,0
"delay"",",0,0,0,0,0,1,0,0
"delight",0,0,0,0,0,1,0,0
"delight"",",0,0,0,0,0,1,0,0
"developer",0,0,0,0,0,1,0,0
"developer"",",0,0,0,0,0,1,0,0
"device’s",0,0,0,0,0,1,0,1
"device’s"",",0,0,0,0,0,1,0,1
"dialect",0,0,0,0,0,1,0,0
"dialect"",",0,0,0,0,0,1,0,0
"dimmer",0,0,0,0,0,1,0,0
"dimmer"",",0,0,0,0,0,1,0,0
"disability",0,0,0,0,0,1,0,0
"disability"",",0,0,0,0,0,1,0,0
"disabled",0,0,0,0,0,3,0,0
"disabled"",",0,0,0,0,0,3,0,0
"discord",0,0,0,0,0,1,0,0
"discord"",",0,0,0,0,0,1,0,0
"dismay",0,0,0,0,0,1,0,0
"dismay"",",0,0,0,0,0,1,0,0
"doesn’t",0,0,0,0,0,1,0,0
"doesn’t"",",0,0,0,0,0,1,0,0
"done",0,0,0,0,0,2,0,0
"done"",",0,0,0,0,0,2,0,0
"don’t",0,0,0,0,0,1,0,0
"don’t"",",0,0,0,0,0,1,0,0
"double",0,0,0,0,0,1,0,0
"double"",",0,0,0,0,0,1,0,0
"drill",0,0,0,0,0,1,0,0
"drill"",",0,0,0,0,0,1,0,0
"drives",0,0,0,0,0,1,0,0
"drives"",",0,0,0,0,0,1,0,0
"early",0,0,0,0,0,1,0,0
"early"",",0,0,0,0,0,1,0,0
"elsewhere"",",0,0,0,0,0,1,0,0
"essentially",0,0,0,0,0,1,0,0
"essentially"",",0,0,0,0,0,1,0,0
"eventually",0,0,0,0,0,1,0,0
"eventually"",",0,0,0,0,0,1,0,0
"exacerbates",0,0,0,0,0,1,0,0
"exacerbates"",",0,0,0,0,0,1,0,0
"exact",0,0,0,0,0,1,0,0
"exact"",",0,0,0,0,0,1,0,0
"exists",0,0,0,0,0,1,0,0
"exists"",",0,0,0,0,0,1,0,0
"expansive",0,0,0,0,0,1,0,0
"expansive"",",0,0,0,0,0,1,0,0
"fairly",0,0,0,0,0,1,0,0
"fairly"",",0,0,0,0,0,1,0,0
"feel",0,0,0,0,0,1,0,0
"feel"",",0,0,0,0,0,1,0,0
"figured",0,0,0,0,0,1,0,0
"figured"",",0,0,0,0,0,1,0,0
"folders",0,0,0,0,0,1,0,0
"folders"",",0,0,0,0,0,1,0,0
"food",0,0,0,0,0,2,0,2
"food"",",0,0,0,0,0,2,0,2
"forced",0,0,0,0,0,1,1,0
"forced"",",0,0,0,0,0,1,1,0
"freedom",0,0,0,0,0,2,0,0
"freedom"",",0,0,0,0,0,2,0,0
"freely",0,0,0,0,0,1,0,0
"freely"",",0,0,0,0,0,1,0,0
"frequently",0,0,0,0,0,2,0,0
"frequently"",",0,0,0,0,0,2,0,0
"frustrated",0,0,0,0,0,1,0,0
"frustrated"",",0,0,0,0,0,1,0,0
"frustration",0,0,0,0,0,1,0,1
"frustration"",",0,0,0,0,0,1,0,1
"girlfriend",0,0,0,0,0,1,0,0
"girlfriend"",",0,0,0,0,0,1,0,0
"giver",0,0,0,0,0,1,0,0
"giver"",",0,0,0,0,0,1,0,0
"glad",0,0,0,0,0,1,0,0
"glad"",",0,0,0,0,0,1,0,0
"goes",0,0,0,0,0,1,0,0
"goes"",",0,0,0,0,0,1,0,0
"granddaughter",0,0,0,0,0,1,0,0
"granddaughter"",",0,0,0,0,0,1,0,0
"ground",0,0,0,0,0,1,0,0
"ground"",",0,0,0,0,0,1,0,0
"grown",0,0,0,0,0,1,0,0
"grown"",",0,0,0,0,0,1,0,0
"handle",0,0,0,0,0,1,0,0
"handle"",",0,0,0,0,0,1,0,0
"hang",0,0,0,0,0,1,0,0
"hang"",",0,0,0,0,0,1,0,0
"happen",0,0,0,0,0,1,0,0
"happen"",",0,0,0,0,0,1,0,0
"heading",0,0,0,0,0,1,0,0
"heading"",",0,0,0,0,0,1,0,0
"heavy",0,0,0,0,0,1,0,0
"heavy"",",0,0,0,0,0,1,0,0
"helpful",0,0,0,0,0,2,1,0
"helpful"",",0,0,0,0,0,2,1,0
"helps",0,0,0,0,0,1,0,1
"helps"",",0,0,0,0,0,1,0,1
"highest",0,0,0,0,0,1,0,0
"highest"",",0,0,0,0,0,1,0,0
"hurts",0,0,0,0,0,1,0,0
"hurts"",",0,0,0,0,0,1,0,0
"increased",0,0,0,0,0,2,0,0
"increased"",",0,0,0,0,0,2,0,0
"independence",0,0,0,0,0,1,0,0
"independence"",",0,0,0,0,0,1,0,0
"insurance",0,0,0,0,0,1,0,0
"insurance"",",0,0,0,0,0,1,0,0
"intermediate",0,0,0,0,0,1,0,0
"intermediate"",",0,0,0,0,0,1,0,0
"interpreter",0,0,0,0,0,1,0,0
"interpreter"",",0,0,0,0,0,1,0,0
"item",0,0,0,0,0,1,0,0
"item"",",0,0,0,0,0,1,0,0
"it’s",0,0,0,0,0,4,0,2
"it’s"",",0,0,0,0,0,4,0,2
"i’m",0,0,0,0,0,1,0,0
"i’m"",",0,0,0,0,0,1,0,0
"i’ve",0,0,0,0,0,3,0,0
"i’ve"",",0,0,0,0,0,3,0,0
"k"",",0,0,0,0,0,1,0,0
"kindergarten",0,0,0,0,0,1,0,0
"kindergarten"",",0,0,0,0,0,1,0,0
"kleinfelter",0,0,0,0,0,1,0,0
"kleinfelter"",",0,0,0,0,0,1,0,0
"knows",0,0,0,0,0,1,0,0
"knows"",",0,0,0,0,0,1,0,0
"lately",0,0,0,0,0,1,0,0
"lately"",",0,0,0,0,0,1,0,0
"left",0,0,0,0,0,1,0,0
"left"",",0,0,0,0,0,1,0,0
"leisure",0,0,0,0,0,1,0,0
"leisure"",",0,0,0,0,0,1,0,0
"length",0,0,0,0,0,1,0,0
"length"",",0,0,0,0,0,1,0,0
"liberates",0,0,0,0,0,1,0,0
"liberates"",",0,0,0,0,0,1,0,0
"likes",0,0,0,0,0,1,0,0
"likes"",",0,0,0,0,0,1,0,0
"listened",0,0,0,0,0,1,0,0
"listened"",",0,0,0,0,0,1,0,0
"loaded",0,0,0,0,0,1,0,0
"loaded"",",0,0,0,0,0,1,0,0
"loose",0,0,0,0,0,1,0,0
"loose"",",0,0,0,0,0,1,0,0
"manage",0,0,0,0,0,1,0,0
"manage"",",0,0,0,0,0,1,0,0
"match",0,0,0,0,0,1,0,0
"match"",",0,0,0,0,0,1,0,0
"mild",0,0,0,0,0,1,0,0
"mild"",",0,0,0,0,0,1,0,0
"mini",0,0,0,0,0,1,0,0
"mini"",",0,0,0,0,0,1,0,0
"modification",0,0,0,0,0,1,0,0
"modification"",",0,0,0,0,0,1,0,0
"modifier",0,0,0,0,0,1,0,0
"modifier"",",0,0,0,0,0,1,0,0
"modifying",0,0,0,0,0,1,0,0
"modifying"",",0,0,0,0,0,1,0,0
"months",0,0,0,0,0,2,0,0
"months"",",0,0,0,0,0,2,0,0
"motivating",0,0,0,0,0,1,0,0
"motivating"",",0,0,0,0,0,1,0,0
"multi",0,0,0,0,0,1,0,0
"multi"",",0,0,0,0,0,1,0,0
"names",0,0,0,0,0,1,0,0
"names"",",0,0,0,0,0,1,0,0
"news",0,0,0,0,0,1,0,0
"news"",",0,0,0,0,0,1,0,0
"niece",0,0,0,0,0,1,0,0
"niece"",",0,0,0,0,0,1,0,0
"nothing",0,0,0,0,0,1,0,0
"nothing"",",0,0,0,0,0,1,0,0
"notifications",0,0,0,0,0,1,0,0
"notifications"",",0,0,0,0,0,1,0,0
"often",0,0,0,0,0,1,0,0
"often"",",0,0,0,0,0,1,0,0
"ones",0,0,0,0,0,2,0,0
"ones"",",0,0,0,0,0,2,0,0
"open",0,0,0,0,0,1,0,0
"open"",",0,0,0,0,0,1,0,0
"opens",0,0,0,0,0,1,0,0
"opens"",",0,0,0,0,0,1,0,0
"paper",0,0,0,0,0,1,0,0
"paper"",",0,0,0,0,0,1,0,0
"partially",0,0,0,0,0,1,0,0
"partially"",",0,0,0,0,0,1,0,0
"partner",0,0,0,0,0,1,0,0
"partner"",",0,0,0,0,0,1,0,0
"penny"")",0,0,0,0,0,1,0,0
"phone",0,0,0,0,0,1,0,0
"phone"",",0,0,0,0,0,1,0,0
"physically",0,0,0,0,0,1,0,0
"physically"",",0,0,0,0,0,1,0,0
"positive",0,0,0,0,0,5,0,0
"positive"",",0,0,0,0,0,4,0,0
"preparing",0,0,0,0,0,1,0,0
"preparing"",",0,0,0,0,0,1,0,0
"previous",0,0,0,0,0,1,0,0
"previous"",",0,0,0,0,0,1,0,0
"probably",0,0,0,0,0,1,0,0
"probably"",",0,0,0,0,0,1,0,0
"problem"",",0,0,0,0,0,1,0,0
"prompted",0,0,0,0,0,1,0,0
"prompted"",",0,0,0,0,0,1,0,0
"pronounces",0,0,0,0,0,1,0,0
"pronounces"",",0,0,0,0,0,1,0,0
"protective",0,0,0,0,0,2,0,0
"protective"",",0,0,0,0,0,2,0,0
"prove",0,0,0,0,0,1,0,0
"prove"",",0,0,0,0,0,1,0,0
"purchased",0,0,0,0,0,1,0,0
"purchased"",",0,0,0,0,0,1,0,0
"reading",0,0,0,0,0,1,1,0
"reading"",",0,0,0,0,0,1,1,0
"ready",0,0,0,0,0,1,0,1
"ready"",",0,0,0,0,0,1,0,1
"recommended",0,0,0,0,0,2,0,0
"recommended"",",0,0,0,0,0,2,0,0
"repeating",0,0,0,0,0,1,0,0
"repeating"",",0,0,0,0,0,1,0,0
"replies",0,0,0,0,0,1,0,0
"replies"",",0,0,0,0,0,1,0,0
"researched",0,0,0,0,0,1,0,0
"researched"",",0,0,0,0,0,1,0,0
"rest",0,0,0,0,0,1,0,0
"rest"",",0,0,0,0,0,1,0,0
"roommates",0,0,0,0,0,1,0,0
"roommates"",",0,0,0,0,0,1,0,0
"rugged",0,0,0,0,0,1,0,0
"rugged"",",0,0,0,0,0,1,0,0
"schizophrenia",0,0,0,0,0,1,0,0
"schizophrenia"",",0,0,0,0,0,1,0,0
"seen",0,0,0,0,0,1,1,1
"seen"",",0,0,0,0,0,1,1,1
"seoprate",0,0,0,0,0,1,0,0
"seoprate"",",0,0,0,0,0,1,0,0
"seven",0,0,0,0,0,1,0,0
"seven"",",0,0,0,0,0,1,0,0
"shaping",0,0,0,0,0,1,0,0
"shaping"",",0,0,0,0,0,1,0,0
"shopping",0,0,0,0,0,1,0,0
"shopping"",",0,0,0,0,0,1,0,0
"similar",0,0,0,0,0,1,0,0
"similar"",",0,0,0,0,0,1,0,0
"sister",0,0,0,0,0,1,0,0
"sister"",",0,0,0,0,0,1,0,0
"situations",0,0,0,0,0,2,0,0
"situations"",",0,0,0,0,0,2,0,0
"size",0,0,0,0,0,1,0,0
"size"",",0,0,0,0,0,1,0,0
"slowly",0,0,0,0,0,1,0,0
"slowly"",",0,0,0,0,0,1,0,0
"snacks",0,0,0,0,0,1,0,0
"snacks"",",0,0,0,0,0,1,0,0
"social",0,0,0,0,0,2,0,0
"social"",",0,0,0,0,0,2,0,0
"sons",0,0,0,0,0,2,0,0
"sons"",",0,0,0,0,0,2,0,0
"spared",0,0,0,0,0,1,0,0
"spared"",",0,0,0,0,0,1,0,0
"spectrum",0,0,0,0,0,2,0,0
"spectrum"",",0,0,0,0,0,2,0,0
"stars",0,0,0,0,0,1,0,0
"stars"",",0,0,0,0,0,1,0,0
"started",0,0,0,0,0,1,0,0
"started"",",0,0,0,0,0,1,0,0
"straps",0,0,0,0,0,1,0,0
"straps"",",0,0,0,0,0,1,0,0
"strong",0,0,0,0,0,2,0,0
"strong"",",0,0,0,0,0,2,0,0
"suspected",0,0,0,0,0,1,0,0
"suspected"",",0,0,0,0,0,1,0,0
"swipe",0,0,0,0,0,2,0,0
"swipe"",",0,0,0,0,0,2,0,0
"swiping",0,0,0,0,0,1,0,0
"swiping"",",0,0,0,0,0,1,0,0
"telling",0,0,0,0,0,1,0,0
"telling"",",0,0,0,0,0,1,0,0
"therapies",0,0,0,0,0,1,0,0
"therapies"",",0,0,0,0,0,1,0,0
"thing",0,0,0,0,0,1,0,0
"thing"",",0,0,0,0,0,1,0,0
"tics",0,0,0,0,0,1,0,0
"tics"",",0,0,0,0,0,1,0,0
"toddler",0,0,0,0,0,2,0,0
"toddler"",",0,0,0,0,0,2,0,0
"told",0,0,0,0,0,1,0,0
"told"",",0,0,0,0,0,1,0,0
"tries",0,0,0,0,0,1,0,0
"tries"",",0,0,0,0,0,1,0,0
"trip",0,0,0,0,0,1,0,0
"trip"",",0,0,0,0,0,1,0,0
"trouble",0,0,0,0,0,1,1,0
"trouble"",",0,0,0,0,0,1,1,0
"turn",0,0,0,0,0,2,0,0
"turn"",",0,0,0,0,0,2,0,0
"turned",0,0,0,0,0,1,0,0
"turned"",",0,0,0,0,0,1,0,0
"types",0,0,0,0,0,1,0,1
"types"",",0,0,0,0,0,1,0,1
"under",0,0,0,0,0,2,0,2
"under"",",0,0,0,0,0,2,0,2
"undergo",0,0,0,0,0,1,0,0
"undergo"",",0,0,0,0,0,1,0,0
"various",0,0,0,0,0,1,0,0
"various"",",0,0,0,0,0,1,0,0
"versatile",0,0,0,0,0,2,0,1
"versatile"",",0,0,0,0,0,1,0,1
"wanted",0,0,0,0,0,2,0,0
"wanted"",",0,0,0,0,0,2,0,0
"wear",0,0,0,0,0,1,0,0
"wear"",",0,0,0,0,0,1,0,0
"we’re",0,0,0,0,0,1,0,0
"we’re"",",0,0,0,0,0,1,0,0
"whammy",0,0,0,0,0,1,0,0
"whammy"",",0,0,0,0,0,1,0,0
"whether",0,0,0,0,0,1,0,0
"whether"",",0,0,0,0,0,1,0,0
"whoever",0,0,0,0,0,1,0,1
"whoever"",",0,0,0,0,0,1,0,1
"wish",0,0,0,0,0,3,0,0
"wish"",",0,0,0,0,0,3,0,0
"woman",0,0,0,0,0,2,0,0
"woman"",",0,0,0,0,0,2,0,0
"worthwhile",0,0,0,0,0,1,0,0
"worthwhile"",",0,0,0,0,0,1,0,0
"""accessing",0,0,0,0,0,0,2,0
"""aloud",0,0,0,0,0,0,1,0
"""arrows",0,0,0,0,0,0,1,0
"""backspace",0,0,0,0,0,0,1,0
"""basic",0,0,0,0,0,0,2,1
"""becoming",0,0,0,0,0,0,1,0
"""begin",0,0,0,0,0,0,1,0
"""between",0,0,0,0,0,0,2,0
"""bridge",0,0,0,0,0,0,1,0
"""bulky",0,0,0,0,0,0,1,0
"""cancel",0,0,0,0,0,0,1,0
"""caption",0,0,0,0,0,0,3,0
"""carry",0,0,0,0,0,0,1,0
"""caseload",0,0,0,0,0,0,1,0
"""child's",0,0,0,0,0,0,1,0
"""circle",0,0,0,0,0,0,1,0
"""communicating",0,0,0,0,0,0,1,0
"""consideration",0,0,0,0,0,0,1,0
"""conversations",0,0,0,0,0,0,2,0
"""coordinating",0,0,0,0,0,0,1,0
"""crashes",0,0,0,0,0,0,3,0
"""customizability",0,0,0,0,0,0,1,0
"""degrees",0,0,0,0,0,0,1,0
"""during",0,0,0,0,0,0,1,0
"""eg",0,0,0,0,0,0,1,0
"""engage",0,0,0,0,0,0,1,0
"""engaging",0,0,0,0,0,0,1,0
"""essential",0,0,0,0,0,0,1,0
"""exactly",0,0,0,0,0,0,1,0
"""experience",0,0,0,0,0,0,1,0
"""expressive",0,0,0,0,0,0,1,0
"""extras",0,0,0,0,0,0,1,0
"""extreme",0,0,0,0,0,0,1,0
"""facilitates",0,0,0,0,0,0,2,0
"""fade",0,0,0,0,0,0,1,0
"""fields",0,0,0,0,0,0,3,0
"""flow",0,0,0,0,0,0,1,0
"""gap",0,0,0,0,0,0,1,0
"""glitches",0,0,0,0,0,0,1,1
"""handling",0,0,0,0,0,0,1,0
"""hit",0,0,0,0,0,0,1,2
"""hopeful",0,0,0,0,0,0,1,0
"""hopes",0,0,0,0,0,0,1,0
"""icloud",0,0,0,0,0,0,1,0
"""implement",0,0,0,0,0,0,1,0
"""important",0,0,0,0,0,0,2,0
"""impressed",0,0,0,0,0,0,1,0
"""inclusion",0,0,0,0,0,0,1,0
"""info",0,0,0,0,0,0,3,0
"""kicks",0,0,0,0,0,0,1,0
"""label",0,0,0,0,0,0,1,0
"""last",0,0,0,0,0,0,2,1
"""longer",0,0,0,0,0,0,1,1
"""lose",0,0,0,0,0,0,1,0
"""low",0,0,0,0,0,0,1,0
"""muscle",0,0,0,0,0,0,1,0
"""muscles",0,0,0,0,0,0,1,0
"""netflix",0,0,0,0,0,0,1,0
"""palm",0,0,0,0,0,0,1,0
"""participation",0,0,0,0,0,0,1,0
"""pay",0,0,0,0,0,0,1,0
"""peers",0,0,0,0,0,0,2,0
"""personalizing",0,0,0,0,0,0,1,0
"""pls",0,0,0,0,0,0,1,0
"""practice",0,0,0,0,0,0,1,0
"""promised",0,0,0,0,0,0,1,0
"""quicker",0,0,0,0,0,0,1,0
"""quickest",0,0,0,0,0,0,1,0
"""read",0,0,0,0,0,0,1,0
"""recreate",0,0,0,0,0,0,1,0
"""relief",0,0,0,0,0,0,1,0
"""remove",0,0,0,0,0,0,1,0
"""saving",0,0,0,0,0,0,1,0
"""sessions",0,0,0,0,0,0,1,0
"""skill",0,0,0,0,0,0,1,0
"""slp's",0,0,0,0,0,0,1,0
"""smiling",0,0,0,0,0,0,1,0
"""stay",0,0,0,0,0,0,1,0
"""stronger",0,0,0,0,0,0,1,0
"""tone",0,0,0,0,0,0,1,0
"""towards",0,0,0,0,0,0,1,0
"""trips",0,0,0,0,0,0,1,0
"""varying",0,0,0,0,0,0,1,0
"""willing",0,0,0,0,0,0,1,0
"""won't",0,0,0,0,0,0,1,0
"""write",0,0,0,0,0,0,1,0
"""young",0,0,0,0,0,0,1,0
"accessing",0,0,0,0,0,0,2,0
"accessing"",",0,0,0,0,0,0,2,0
"aloud",0,0,0,0,0,0,1,0
"aloud"",",0,0,0,0,0,0,1,0
"arrows",0,0,0,0,0,0,1,0
"arrows"",",0,0,0,0,0,0,1,0
"backspace",0,0,0,0,0,0,1,0
"backspace"",",0,0,0,0,0,0,1,0
"basic",0,0,0,0,0,0,2,1
"basic"",",0,0,0,0,0,0,2,1
"becoming",0,0,0,0,0,0,1,0
"becoming"",",0,0,0,0,0,0,1,0
"begin",0,0,0,0,0,0,1,0
"begin"",",0,0,0,0,0,0,1,0
"between",0,0,0,0,0,0,2,0
"between"",",0,0,0,0,0,0,2,0
"box"")",0,0,0,0,0,0,1,0
"bridge",0,0,0,0,0,0,1,0
"bridge"",",0,0,0,0,0,0,1,0
"bulky",0,0,0,0,0,0,1,0
"bulky"",",0,0,0,0,0,0,1,0
"c(""need",0,0,0,0,0,0,1,0
"cancel",0,0,0,0,0,0,1,0
"cancel"",",0,0,0,0,0,0,1,0
"caption",0,0,0,0,0,0,3,0
"caption"",",0,0,0,0,0,0,3,0
"carry",0,0,0,0,0,0,1,0
"carry"",",0,0,0,0,0,0,1,0
"caseload",0,0,0,0,0,0,1,0
"caseload"",",0,0,0,0,0,0,1,0
"child's",0,0,0,0,0,0,1,0
"child's"",",0,0,0,0,0,0,1,0
"circle",0,0,0,0,0,0,1,0
"circle"",",0,0,0,0,0,0,1,0
"communicating",0,0,0,0,0,0,1,0
"communicating"",",0,0,0,0,0,0,1,0
"consideration",0,0,0,0,0,0,1,0
"consideration"",",0,0,0,0,0,0,1,0
"conversations",0,0,0,0,0,0,2,0
"conversations"",",0,0,0,0,0,0,2,0
"coordinating",0,0,0,0,0,0,1,0
"coordinating"",",0,0,0,0,0,0,1,0
"crashes",0,0,0,0,0,0,3,0
"crashes"",",0,0,0,0,0,0,3,0
